case:concept:name;concept:team;concept:resources
1443;e3;['re5', 're6', 're7', 're8', 're9']
1444;e4;['re7', 're10', 're11']
1445;e1;['re1', 're2', 're3', 're4']
1446;e5;['re12', 're13']
1447;e3;['re5', 're6', 're7', 're8', 're9']
1448;e3;['re5', 're6', 're7', 're8', 're9']
1449;e4;['re7', 're10', 're11']
1450;e3;['re5', 're6', 're7', 're8', 're9']
1451;e1;['re1', 're2', 're3', 're4']
1452;e3;['re5', 're6', 're7', 're8', 're9']
1453;e2;['re2', 're4', 're5']
1454;e4;['re7', 're10', 're11']
1455;e5;['re12', 're13']
1456;e4;['re7', 're10', 're11']
1457;e4;['re7', 're10', 're11']
1458;e7;['re7', 're10', 're11']
1459;e5;['re12', 're13']
1460;e5;['re12', 're13']
1461;e6;['re1', 're2', 're14']
1462;e4;['re7', 're10', 're11']
1463;e5;['re12', 're13']
1464;e7;['re7', 're10', 're11']
1465;e3;['re5', 're6', 're7', 're8', 're9']
1466;e2;['re2', 're4', 're5']
1467;e5;['re12', 're13']
1468;e7;['re7', 're10', 're11']
1469;e5;['re12', 're13']
1470;e3;['re5', 're6', 're7', 're8', 're9']
1471;e5;['re12', 're13']
1472;e5;['re12', 're13']
1473;e3;['re5', 're6', 're7', 're8', 're9']
1474;e6;['re1', 're2', 're14']
1475;e5;['re12', 're13']
1476;e6;['re1', 're2', 're14']
1477;e6;['re1', 're2', 're14']
1478;e4;['re7', 're10', 're11']
1479;e3;['re5', 're6', 're7', 're8', 're9']
1480;e4;['re7', 're10', 're11']
1481;e1;['re1', 're2', 're3', 're4']
1482;e1;['re1', 're2', 're3', 're4']
1483;e5;['re12', 're13']
1484;e3;['re5', 're6', 're7', 're8', 're9']
1485;e3;['re5', 're6', 're7', 're8', 're9']
1486;e4;['re7', 're10', 're11']
1487;e6;['re1', 're2', 're14']
1488;e7;['re7', 're10', 're11']
1489;e1;['re1', 're2', 're3', 're4']
1490;e6;['re1', 're2', 're14']
1491;e3;['re5', 're6', 're7', 're8', 're9']
1492;e3;['re5', 're6', 're7', 're8', 're9']
1493;e4;['re7', 're10', 're11']
1494;e7;['re7', 're10', 're11']
1495;e5;['re12', 're13']
1496;e1;['re1', 're2', 're3', 're4']
1497;e2;['re2', 're4', 're5']
1498;e1;['re1', 're2', 're3', 're4']
1499;e6;['re1', 're2', 're14']
1500;e5;['re12', 're13']
1501;e7;['re7', 're10', 're11']
1502;e7;['re7', 're10', 're11']
1503;e6;['re1', 're2', 're14']
1504;e2;['re2', 're4', 're5']
1505;e3;['re5', 're6', 're7', 're8', 're9']
1506;e2;['re2', 're4', 're5']
1507;e7;['re7', 're10', 're11']
1508;e7;['re7', 're10', 're11']
1509;e4;['re7', 're10', 're11']
1510;e3;['re5', 're6', 're7', 're8', 're9']
1511;e6;['re1', 're2', 're14']
1512;e3;['re5', 're6', 're7', 're8', 're9']
1513;e7;['re7', 're10', 're11']
1514;e6;['re1', 're2', 're14']
1515;e7;['re7', 're10', 're11']
1516;e6;['re1', 're2', 're14']
1517;e7;['re7', 're10', 're11']
1518;e2;['re2', 're4', 're5']
1519;e5;['re12', 're13']
1520;e6;['re1', 're2', 're14']
1521;e5;['re12', 're13']
1522;e3;['re5', 're6', 're7', 're8', 're9']
1523;e5;['re12', 're13']
1524;e2;['re2', 're4', 're5']
1525;e1;['re1', 're2', 're3', 're4']
1526;e5;['re12', 're13']
1527;e7;['re7', 're10', 're11']
1528;e1;['re1', 're2', 're3', 're4']
1529;e1;['re1', 're2', 're3', 're4']
1530;e3;['re5', 're6', 're7', 're8', 're9']
1531;e3;['re5', 're6', 're7', 're8', 're9']
1532;e5;['re12', 're13']
1533;e4;['re7', 're10', 're11']
1534;e5;['re12', 're13']
1535;e5;['re12', 're13']
1536;e7;['re7', 're10', 're11']
1537;e3;['re5', 're6', 're7', 're8', 're9']
1538;e7;['re7', 're10', 're11']
1539;e4;['re7', 're10', 're11']
1540;e5;['re12', 're13']
1541;e3;['re5', 're6', 're7', 're8', 're9']
1542;e1;['re1', 're2', 're3', 're4']
1543;e1;['re1', 're2', 're3', 're4']
1544;e4;['re7', 're10', 're11']
1545;e3;['re5', 're6', 're7', 're8', 're9']
1546;e1;['re1', 're2', 're3', 're4']
1547;e2;['re2', 're4', 're5']
1548;e7;['re7', 're10', 're11']
1549;e1;['re1', 're2', 're3', 're4']
1550;e4;['re7', 're10', 're11']
1551;e7;['re7', 're10', 're11']
1552;e6;['re1', 're2', 're14']
1553;e2;['re2', 're4', 're5']
1554;e2;['re2', 're4', 're5']
1555;e4;['re7', 're10', 're11']
1556;e4;['re7', 're10', 're11']
1557;e4;['re7', 're10', 're11']
1558;e6;['re1', 're2', 're14']
1559;e6;['re1', 're2', 're14']
1560;e2;['re2', 're4', 're5']
1561;e2;['re2', 're4', 're5']
1562;e5;['re12', 're13']
1563;e5;['re12', 're13']
1564;e3;['re5', 're6', 're7', 're8', 're9']
1565;e7;['re7', 're10', 're11']
1566;e1;['re1', 're2', 're3', 're4']
1567;e4;['re7', 're10', 're11']
1568;e5;['re12', 're13']
1569;e5;['re12', 're13']
1570;e4;['re7', 're10', 're11']
1571;e5;['re12', 're13']
1572;e6;['re1', 're2', 're14']
1573;e3;['re5', 're6', 're7', 're8', 're9']
1574;e1;['re1', 're2', 're3', 're4']
1575;e7;['re7', 're10', 're11']
1576;e1;['re1', 're2', 're3', 're4']
1577;e7;['re7', 're10', 're11']
1578;e6;['re1', 're2', 're14']
1579;e1;['re1', 're2', 're3', 're4']
1580;e1;['re1', 're2', 're3', 're4']
1581;e5;['re12', 're13']
1582;e6;['re1', 're2', 're14']
1583;e5;['re12', 're13']
1584;e4;['re7', 're10', 're11']
1585;e1;['re1', 're2', 're3', 're4']
1586;e3;['re5', 're6', 're7', 're8', 're9']
1587;e4;['re7', 're10', 're11']
1588;e4;['re7', 're10', 're11']
1589;e6;['re1', 're2', 're14']
1590;e7;['re7', 're10', 're11']
1591;e6;['re1', 're2', 're14']
1592;e1;['re1', 're2', 're3', 're4']
1593;e4;['re7', 're10', 're11']
1594;e3;['re5', 're6', 're7', 're8', 're9']
1595;e4;['re7', 're10', 're11']
1596;e1;['re1', 're2', 're3', 're4']
1597;e7;['re7', 're10', 're11']
1598;e7;['re7', 're10', 're11']
1599;e1;['re1', 're2', 're3', 're4']
1600;e4;['re7', 're10', 're11']
1601;e7;['re7', 're10', 're11']
1602;e3;['re5', 're6', 're7', 're8', 're9']
1603;e4;['re7', 're10', 're11']
1604;e4;['re7', 're10', 're11']
1605;e6;['re1', 're2', 're14']
1606;e4;['re7', 're10', 're11']
1607;e3;['re5', 're6', 're7', 're8', 're9']
1608;e5;['re12', 're13']
1609;e3;['re5', 're6', 're7', 're8', 're9']
1610;e3;['re5', 're6', 're7', 're8', 're9']
1611;e4;['re7', 're10', 're11']
1612;e2;['re2', 're4', 're5']
1613;e7;['re7', 're10', 're11']
1614;e1;['re1', 're2', 're3', 're4']
1615;e7;['re7', 're10', 're11']
1616;e5;['re12', 're13']
1617;e2;['re2', 're4', 're5']
1618;e7;['re7', 're10', 're11']
1619;e6;['re1', 're2', 're14']
1620;e6;['re1', 're2', 're14']
1621;e2;['re2', 're4', 're5']
1622;e4;['re7', 're10', 're11']
1623;e4;['re7', 're10', 're11']
1624;e7;['re7', 're10', 're11']
1625;e4;['re7', 're10', 're11']
1626;e5;['re12', 're13']
1627;e7;['re7', 're10', 're11']
1628;e5;['re12', 're13']
1629;e7;['re7', 're10', 're11']
1630;e1;['re1', 're2', 're3', 're4']
1631;e3;['re5', 're6', 're7', 're8', 're9']
1632;e3;['re5', 're6', 're7', 're8', 're9']
1633;e6;['re1', 're2', 're14']
1634;e6;['re1', 're2', 're14']
1635;e5;['re12', 're13']
1636;e6;['re1', 're2', 're14']
1637;e6;['re1', 're2', 're14']
1638;e4;['re7', 're10', 're11']
1639;e3;['re5', 're6', 're7', 're8', 're9']
1640;e3;['re5', 're6', 're7', 're8', 're9']
1641;e2;['re2', 're4', 're5']
1642;e6;['re1', 're2', 're14']
1643;e2;['re2', 're4', 're5']
1644;e5;['re12', 're13']
1645;e1;['re1', 're2', 're3', 're4']
1646;e6;['re1', 're2', 're14']
1647;e7;['re7', 're10', 're11']
1648;e4;['re7', 're10', 're11']
1649;e2;['re2', 're4', 're5']
1650;e5;['re12', 're13']
1651;e6;['re1', 're2', 're14']
1652;e2;['re2', 're4', 're5']
1653;e4;['re7', 're10', 're11']
1654;e2;['re2', 're4', 're5']
1655;e6;['re1', 're2', 're14']
1656;e7;['re7', 're10', 're11']
1657;e3;['re5', 're6', 're7', 're8', 're9']
1658;e2;['re2', 're4', 're5']
1659;e7;['re7', 're10', 're11']
1660;e4;['re7', 're10', 're11']
1661;e2;['re2', 're4', 're5']
1662;e5;['re12', 're13']
1663;e2;['re2', 're4', 're5']
1664;e1;['re1', 're2', 're3', 're4']
1665;e1;['re1', 're2', 're3', 're4']
1666;e2;['re2', 're4', 're5']
1667;e2;['re2', 're4', 're5']
1668;e3;['re5', 're6', 're7', 're8', 're9']
1669;e5;['re12', 're13']
1670;e5;['re12', 're13']
1671;e5;['re12', 're13']
1672;e3;['re5', 're6', 're7', 're8', 're9']
1673;e5;['re12', 're13']
1674;e3;['re5', 're6', 're7', 're8', 're9']
1675;e5;['re12', 're13']
1676;e7;['re7', 're10', 're11']
1677;e1;['re1', 're2', 're3', 're4']
1678;e5;['re12', 're13']
1679;e3;['re5', 're6', 're7', 're8', 're9']
1680;e6;['re1', 're2', 're14']
1681;e2;['re2', 're4', 're5']
1682;e6;['re1', 're2', 're14']
1683;e1;['re1', 're2', 're3', 're4']
1684;e7;['re7', 're10', 're11']
1685;e1;['re1', 're2', 're3', 're4']
1686;e6;['re1', 're2', 're14']
1687;e5;['re12', 're13']
1688;e1;['re1', 're2', 're3', 're4']
1689;e4;['re7', 're10', 're11']
1690;e6;['re1', 're2', 're14']
1691;e5;['re12', 're13']
1692;e1;['re1', 're2', 're3', 're4']
1693;e4;['re7', 're10', 're11']
1694;e4;['re7', 're10', 're11']
1695;e7;['re7', 're10', 're11']
1696;e2;['re2', 're4', 're5']
1697;e7;['re7', 're10', 're11']
1698;e5;['re12', 're13']
1699;e7;['re7', 're10', 're11']
1700;e1;['re1', 're2', 're3', 're4']
1701;e4;['re7', 're10', 're11']
1702;e3;['re5', 're6', 're7', 're8', 're9']
1703;e7;['re7', 're10', 're11']
1704;e4;['re7', 're10', 're11']
1705;e3;['re5', 're6', 're7', 're8', 're9']
1706;e6;['re1', 're2', 're14']
1707;e6;['re1', 're2', 're14']
1708;e3;['re5', 're6', 're7', 're8', 're9']
1709;e6;['re1', 're2', 're14']
1710;e3;['re5', 're6', 're7', 're8', 're9']
1711;e3;['re5', 're6', 're7', 're8', 're9']
1712;e2;['re2', 're4', 're5']
1713;e3;['re5', 're6', 're7', 're8', 're9']
1714;e3;['re5', 're6', 're7', 're8', 're9']
1715;e5;['re12', 're13']
1716;e4;['re7', 're10', 're11']
1717;e2;['re2', 're4', 're5']
1718;e3;['re5', 're6', 're7', 're8', 're9']
1719;e4;['re7', 're10', 're11']
1720;e3;['re5', 're6', 're7', 're8', 're9']
1721;e5;['re12', 're13']
1722;e4;['re7', 're10', 're11']
1723;e4;['re7', 're10', 're11']
1724;e3;['re5', 're6', 're7', 're8', 're9']
1725;e4;['re7', 're10', 're11']
1726;e2;['re2', 're4', 're5']
1727;e1;['re1', 're2', 're3', 're4']
1728;e6;['re1', 're2', 're14']
1729;e2;['re2', 're4', 're5']
1730;e5;['re12', 're13']
1731;e4;['re7', 're10', 're11']
1732;e7;['re7', 're10', 're11']
1733;e3;['re5', 're6', 're7', 're8', 're9']
1734;e4;['re7', 're10', 're11']
1735;e5;['re12', 're13']
1736;e2;['re2', 're4', 're5']
1737;e4;['re7', 're10', 're11']
1738;e6;['re1', 're2', 're14']
1739;e1;['re1', 're2', 're3', 're4']
1740;e2;['re2', 're4', 're5']
1741;e2;['re2', 're4', 're5']
1742;e2;['re2', 're4', 're5']
1743;e3;['re5', 're6', 're7', 're8', 're9']
1744;e1;['re1', 're2', 're3', 're4']
1745;e7;['re7', 're10', 're11']
1746;e6;['re1', 're2', 're14']
1747;e3;['re5', 're6', 're7', 're8', 're9']
1748;e7;['re7', 're10', 're11']
1749;e3;['re5', 're6', 're7', 're8', 're9']
1750;e7;['re7', 're10', 're11']
1751;e2;['re2', 're4', 're5']
1752;e2;['re2', 're4', 're5']
1753;e2;['re2', 're4', 're5']
1754;e3;['re5', 're6', 're7', 're8', 're9']
1755;e4;['re7', 're10', 're11']
1756;e5;['re12', 're13']
1757;e5;['re12', 're13']
1758;e6;['re1', 're2', 're14']
1759;e1;['re1', 're2', 're3', 're4']
1760;e6;['re1', 're2', 're14']
1761;e1;['re1', 're2', 're3', 're4']
1762;e6;['re1', 're2', 're14']
1763;e7;['re7', 're10', 're11']
1764;e5;['re12', 're13']
1765;e5;['re12', 're13']
1766;e7;['re7', 're10', 're11']
1767;e6;['re1', 're2', 're14']
1768;e2;['re2', 're4', 're5']
1769;e7;['re7', 're10', 're11']
1770;e7;['re7', 're10', 're11']
1771;e6;['re1', 're2', 're14']
1772;e7;['re7', 're10', 're11']
1773;e5;['re12', 're13']
1774;e5;['re12', 're13']
1775;e4;['re7', 're10', 're11']
1776;e7;['re7', 're10', 're11']
1777;e3;['re5', 're6', 're7', 're8', 're9']
1778;e6;['re1', 're2', 're14']
1779;e7;['re7', 're10', 're11']
1780;e5;['re12', 're13']
1781;e5;['re12', 're13']
1782;e1;['re1', 're2', 're3', 're4']
1783;e1;['re1', 're2', 're3', 're4']
1784;e1;['re1', 're2', 're3', 're4']
1785;e6;['re1', 're2', 're14']
1786;e1;['re1', 're2', 're3', 're4']
1787;e1;['re1', 're2', 're3', 're4']
1788;e5;['re12', 're13']
1789;e2;['re2', 're4', 're5']
1790;e6;['re1', 're2', 're14']
1791;e2;['re2', 're4', 're5']
1792;e1;['re1', 're2', 're3', 're4']
1793;e4;['re7', 're10', 're11']
1794;e7;['re7', 're10', 're11']
1795;e7;['re7', 're10', 're11']
1796;e1;['re1', 're2', 're3', 're4']
1797;e7;['re7', 're10', 're11']
1798;e5;['re12', 're13']
1799;e3;['re5', 're6', 're7', 're8', 're9']
1800;e1;['re1', 're2', 're3', 're4']
1801;e7;['re7', 're10', 're11']
1802;e7;['re7', 're10', 're11']
1803;e3;['re5', 're6', 're7', 're8', 're9']
1804;e4;['re7', 're10', 're11']
1805;e6;['re1', 're2', 're14']
1806;e2;['re2', 're4', 're5']
1807;e3;['re5', 're6', 're7', 're8', 're9']
1808;e6;['re1', 're2', 're14']
1809;e3;['re5', 're6', 're7', 're8', 're9']
1810;e6;['re1', 're2', 're14']
1811;e7;['re7', 're10', 're11']
1812;e7;['re7', 're10', 're11']
1813;e1;['re1', 're2', 're3', 're4']
1814;e1;['re1', 're2', 're3', 're4']
1815;e7;['re7', 're10', 're11']
1816;e6;['re1', 're2', 're14']
1817;e2;['re2', 're4', 're5']
1818;e4;['re7', 're10', 're11']
1819;e1;['re1', 're2', 're3', 're4']
1820;e5;['re12', 're13']
1821;e4;['re7', 're10', 're11']
1822;e1;['re1', 're2', 're3', 're4']
1823;e4;['re7', 're10', 're11']
1824;e3;['re5', 're6', 're7', 're8', 're9']
1825;e7;['re7', 're10', 're11']
1826;e3;['re5', 're6', 're7', 're8', 're9']
1827;e1;['re1', 're2', 're3', 're4']
1828;e2;['re2', 're4', 're5']
1829;e4;['re7', 're10', 're11']
1830;e7;['re7', 're10', 're11']
1831;e6;['re1', 're2', 're14']
1832;e5;['re12', 're13']
1833;e1;['re1', 're2', 're3', 're4']
1834;e3;['re5', 're6', 're7', 're8', 're9']
1835;e5;['re12', 're13']
1836;e1;['re1', 're2', 're3', 're4']
1837;e1;['re1', 're2', 're3', 're4']
1838;e1;['re1', 're2', 're3', 're4']
1839;e3;['re5', 're6', 're7', 're8', 're9']
1840;e1;['re1', 're2', 're3', 're4']
1841;e2;['re2', 're4', 're5']
1842;e5;['re12', 're13']
1843;e2;['re2', 're4', 're5']
1844;e3;['re5', 're6', 're7', 're8', 're9']
1845;e1;['re1', 're2', 're3', 're4']
1846;e6;['re1', 're2', 're14']
1847;e2;['re2', 're4', 're5']
1848;e3;['re5', 're6', 're7', 're8', 're9']
1849;e2;['re2', 're4', 're5']
1850;e3;['re5', 're6', 're7', 're8', 're9']
1851;e6;['re1', 're2', 're14']
1852;e2;['re2', 're4', 're5']
1853;e5;['re12', 're13']
1854;e6;['re1', 're2', 're14']
1855;e3;['re5', 're6', 're7', 're8', 're9']
1856;e4;['re7', 're10', 're11']
1857;e1;['re1', 're2', 're3', 're4']
1858;e1;['re1', 're2', 're3', 're4']
1859;e3;['re5', 're6', 're7', 're8', 're9']
1860;e3;['re5', 're6', 're7', 're8', 're9']
1861;e3;['re5', 're6', 're7', 're8', 're9']
1862;e2;['re2', 're4', 're5']
1863;e7;['re7', 're10', 're11']
1864;e3;['re5', 're6', 're7', 're8', 're9']
1865;e7;['re7', 're10', 're11']
1866;e7;['re7', 're10', 're11']
1867;e2;['re2', 're4', 're5']
1868;e4;['re7', 're10', 're11']
1869;e2;['re2', 're4', 're5']
1870;e7;['re7', 're10', 're11']
1871;e6;['re1', 're2', 're14']
1872;e5;['re12', 're13']
1873;e4;['re7', 're10', 're11']
1874;e5;['re12', 're13']
1875;e1;['re1', 're2', 're3', 're4']
1876;e7;['re7', 're10', 're11']
1877;e3;['re5', 're6', 're7', 're8', 're9']
1878;e2;['re2', 're4', 're5']
1879;e3;['re5', 're6', 're7', 're8', 're9']
1880;e2;['re2', 're4', 're5']
1881;e4;['re7', 're10', 're11']
1882;e6;['re1', 're2', 're14']
1883;e4;['re7', 're10', 're11']
1884;e2;['re2', 're4', 're5']
1885;e5;['re12', 're13']
1886;e6;['re1', 're2', 're14']
1887;e4;['re7', 're10', 're11']
1888;e3;['re5', 're6', 're7', 're8', 're9']
1889;e4;['re7', 're10', 're11']
1890;e5;['re12', 're13']
1891;e2;['re2', 're4', 're5']
1892;e4;['re7', 're10', 're11']
1893;e5;['re12', 're13']
1894;e4;['re7', 're10', 're11']
1895;e2;['re2', 're4', 're5']
1896;e2;['re2', 're4', 're5']
1897;e4;['re7', 're10', 're11']
1898;e1;['re1', 're2', 're3', 're4']
1899;e7;['re7', 're10', 're11']
1900;e3;['re5', 're6', 're7', 're8', 're9']
1901;e7;['re7', 're10', 're11']
1902;e2;['re2', 're4', 're5']
1903;e2;['re2', 're4', 're5']
1904;e3;['re5', 're6', 're7', 're8', 're9']
1905;e2;['re2', 're4', 're5']
1906;e2;['re2', 're4', 're5']
1907;e5;['re12', 're13']
1908;e6;['re1', 're2', 're14']
1909;e1;['re1', 're2', 're3', 're4']
1910;e3;['re5', 're6', 're7', 're8', 're9']
1911;e2;['re2', 're4', 're5']
1912;e5;['re12', 're13']
1913;e6;['re1', 're2', 're14']
1914;e3;['re5', 're6', 're7', 're8', 're9']
1915;e1;['re1', 're2', 're3', 're4']
1916;e1;['re1', 're2', 're3', 're4']
1917;e4;['re7', 're10', 're11']
1918;e2;['re2', 're4', 're5']
1919;e4;['re7', 're10', 're11']
1920;e6;['re1', 're2', 're14']
1921;e1;['re1', 're2', 're3', 're4']
1922;e2;['re2', 're4', 're5']
1923;e1;['re1', 're2', 're3', 're4']
1924;e1;['re1', 're2', 're3', 're4']
1925;e7;['re7', 're10', 're11']
1926;e1;['re1', 're2', 're3', 're4']
1927;e1;['re1', 're2', 're3', 're4']
1928;e4;['re7', 're10', 're11']
1929;e3;['re5', 're6', 're7', 're8', 're9']
1930;e4;['re7', 're10', 're11']
1931;e1;['re1', 're2', 're3', 're4']
1932;e1;['re1', 're2', 're3', 're4']
1933;e3;['re5', 're6', 're7', 're8', 're9']
1934;e4;['re7', 're10', 're11']
1935;e1;['re1', 're2', 're3', 're4']
1936;e7;['re7', 're10', 're11']
1937;e7;['re7', 're10', 're11']
1938;e2;['re2', 're4', 're5']
1939;e4;['re7', 're10', 're11']
1940;e1;['re1', 're2', 're3', 're4']
1941;e4;['re7', 're10', 're11']
1942;e7;['re7', 're10', 're11']
1943;e2;['re2', 're4', 're5']
1944;e3;['re5', 're6', 're7', 're8', 're9']
1945;e1;['re1', 're2', 're3', 're4']
1946;e3;['re5', 're6', 're7', 're8', 're9']
1947;e5;['re12', 're13']
1948;e4;['re7', 're10', 're11']
1949;e3;['re5', 're6', 're7', 're8', 're9']
1950;e4;['re7', 're10', 're11']
1951;e7;['re7', 're10', 're11']
1952;e5;['re12', 're13']
1953;e5;['re12', 're13']
1954;e1;['re1', 're2', 're3', 're4']
1955;e6;['re1', 're2', 're14']
1956;e1;['re1', 're2', 're3', 're4']
1957;e7;['re7', 're10', 're11']
1958;e1;['re1', 're2', 're3', 're4']
1959;e7;['re7', 're10', 're11']
1960;e5;['re12', 're13']
1961;e5;['re12', 're13']
1962;e5;['re12', 're13']
1963;e4;['re7', 're10', 're11']
1964;e2;['re2', 're4', 're5']
1965;e3;['re5', 're6', 're7', 're8', 're9']
1966;e1;['re1', 're2', 're3', 're4']
1967;e5;['re12', 're13']
1968;e5;['re12', 're13']
1969;e1;['re1', 're2', 're3', 're4']
1970;e1;['re1', 're2', 're3', 're4']
1971;e1;['re1', 're2', 're3', 're4']
1972;e4;['re7', 're10', 're11']
1973;e4;['re7', 're10', 're11']
1974;e1;['re1', 're2', 're3', 're4']
1975;e4;['re7', 're10', 're11']
1976;e2;['re2', 're4', 're5']
1977;e1;['re1', 're2', 're3', 're4']
1978;e5;['re12', 're13']
1979;e3;['re5', 're6', 're7', 're8', 're9']
1980;e3;['re5', 're6', 're7', 're8', 're9']
1981;e2;['re2', 're4', 're5']
1982;e4;['re7', 're10', 're11']
1983;e4;['re7', 're10', 're11']
1984;e4;['re7', 're10', 're11']
1985;e7;['re7', 're10', 're11']
1986;e6;['re1', 're2', 're14']
1987;e4;['re7', 're10', 're11']
1988;e4;['re7', 're10', 're11']
1989;e3;['re5', 're6', 're7', 're8', 're9']
1990;e1;['re1', 're2', 're3', 're4']
1991;e7;['re7', 're10', 're11']
1992;e5;['re12', 're13']
1993;e1;['re1', 're2', 're3', 're4']
1994;e2;['re2', 're4', 're5']
1995;e7;['re7', 're10', 're11']
1996;e7;['re7', 're10', 're11']
1997;e6;['re1', 're2', 're14']
1998;e5;['re12', 're13']
1999;e2;['re2', 're4', 're5']
2000;e2;['re2', 're4', 're5']
